lon,lat,landslide,elevation,slope,aspect,landcover_class,7D_mean_rain,24H_rain,ndvi
106.7816,-6.5317,1,171,0.933467865,270.0,50,17.34657669,13.13226986,0.6366
120.8896,17.5768,1,826,19.48050499,120.2242508,10,15.54620647,11.01903248,0.4792
93.948,24.7992,1,785,2.757672548,47.76734924,60,19.18712234,18.26355553,0.3486
123.3344,13.1614,1,215,10.13957405,174.6662445,10,28.17918967,69.20302582,0.3252
-122.4944,37.8559,1,159,14.29049683,34.29316711,50,18.04274559,44.41665268,0.2499
103.2827,31.2922,1,3628,23.5427742,270.0,10,0.0,0.0,0.4694
-72.0295,42.1004,1,229,2.235727549,33.97533417,60,0.0,0.0,0.6286
-2.8011,50.8829,1,84,6.919061661,122.2480469,50,0.0,0.0,0.6856
120.425,16.5189,1,118,17.96245575,182.9854126,10,8.28715229,11.95661259,0.6296
93.6833,22.9167,1,1513,29.02395248,187.2788849,10,18.23819542,19.32838821,0.5846
120.587,16.427,1,1432,12.80337143,4.258857727,50,10.93423939,24.86409569,0.607
91.7049,26.1665,1,243,14.54327202,150.8780975,10,15.51331425,54.29660034,0.6709
123.7741,7.8998,1,15,0.9274099469,180.0,50,16.09626198,13.90090561,0.4879
45.7167,41.75,1,777,3.837418318,283.9653625,10,7.631203651,53.41842651,0.8909
73.1694,19.2179,1,11,0.9274099469,0.0,60,35.20177841,32.23839188,0.2055
75.5787,33.0977,1,1082,20.79527092,75.18190002,60,5.801333904,6.571096897,0.4797
-71.8666,-43.1826,1,361,12.76917839,180.0,30,12.82411957,12.50980091,0.7789
-79.9205,-0.7416,1,166,7.603374481,194.0373688,30,13.0088377,35.67464828,0.7381
142.8206,-4.2201,1,15,2.937584162,71.61166382,90,1.867851257,1.795099378,0.5062
-90.2743,14.1974,1,1208,9.243094444,354.1107178,10,22.55495071,40.65914536,0.5458
121.2184,16.9648,1,914,13.32128334,145.1236267,40,17.97086143,64.41086578,0.2811
120.5281,16.9761,1,114,50.90172577,139.7266235,10,35.93234635,89.78079987,0.707
-122.6707,45.4206,1,60,4.831772327,125.0649261,10,3.324179887,0.0,0.523
107.9887,15.608,1,212,8.793601036,257.9193726,10,37.63589095,41.29227829,0.0535
84.1176,28.3511,1,1410,32.51054382,107.745697,10,1.364506364,4.775772095,0.5422
108.6966,28.0878,1,728,4.744254112,347.2269897,30,1.959304094,6.240680695,0.3889
75.1611,33.2466,1,1282,33.98136139,257.5172424,30,0.0,0.0,0.4932
103.6019,31.2574,1,2824,35.04449463,139.6100616,10,4.39440918,20.5072422,0.8606
-123.7465,42.9749,1,265,23.42790794,159.0583496,10,20.57155991,11.356143,0.7428
-121.8784,44.4217,1,1385,14.68834782,252.0144958,60,32.24267959,0.0,0.0127
-123.0279,42.4581,1,339,13.90876293,141.6676636,10,0.2630314826,0.0,0.3715
83.9066,27.9687,1,763,20.20340729,275.0473022,10,10.66785336,28.32805634,0.673
98.5636,3.3271,1,557,7.615279675,284.0135193,10,4.92064619,13.10144615,0.8197
-122.8728,45.9873,1,53,27.13762856,90.0,10,7.722087859,54.05461502,0.421
-82.7982,37.6251,1,227,24.57869911,352.295929,10,7.744965554,32.1569252,0.2518
94.5512,26.3335,1,1371,19.37854767,194.8777466,10,0.0,0.0,0.4195
111.1995,30.4661,1,144,33.05381012,56.82023621,10,7.68040037,0.0,0.7755
10.3174,61.3285,1,0,0.0,0.0,30,0.0,0.0,0.7802
76.4319,10.3228,1,39,10.4690752,195.4941406,10,18.60105515,11.11716366,0.7161
117.4844,0.1276,1,15,2.073028803,333.434906,50,11.3995409,0.0,0.4167
94.2156,24.954,1,927,22.51338768,300.5116882,10,12.27552128,42.96432495,0.6073
-91.9607,43.7638,1,343,5.205742359,100.2344437,40,10.54027557,44.64364624,0.8045
-61.5741,10.6884,1,32,12.73416996,21.3756752,50,2.722628594,6.098633289,0.5636
-123.8481,45.2508,1,29,24.91077423,98.01461029,50,12.37130547,55.09107208,0.6517
-122.5665,37.8919,1,105,19.73386955,210.973465,10,2.168602944,8.09072113,0.8024
-84.5284,39.1396,1,197,17.13322067,356.117981,50,1.378696084,9.650872231,0.2828
123.2449,9.2829,1,207,5.038851261,68.45780945,10,8.293068886,0.0,0.1125
76.4788,10.0533,1,59,8.339974403,63.78792191,10,33.52822114,32.41275406,0.1954
92.235,22.2144,1,45,12.91527271,351.2278442,10,59.03136826,43.35791016,0.8596
-117.0312,34.231,1,2113,3.704791784,180.0,10,3.929234028,27.50463867,0.4803
-77.1255,-9.3884,1,2635,30.94644547,146.818512,60,5.8017354,0.0,0.4103
-118.2701,34.0837,1,123,16.84272957,295.3266602,50,0.0,0.0,0.3113
121.9836,16.3071,1,1076,5.547544956,180.0,10,18.42219162,70.99788666,0.4766
85.6846,27.9512,1,2756,30.72743034,260.5956116,10,28.09812926,49.17172623,0.0821
102.8213,2.3689,1,13,3.341203928,213.712677,80,18.01820755,38.18933487,0.6372
-91.0962,40.7799,1,173,13.9658699,71.00692749,10,6.284395694,15.07679081,0.5704
109.1404,-7.4832,1,92,7.88279438,20.71768951,10,24.94652177,123.6116562,0.7648
-84.7349,10.4792,1,537,19.59810638,155.4096069,10,17.41871643,22.92180061,0.7316
-92.0738,15.2422,1,2399,17.40504456,238.9093781,10,12.98257351,0.0,0.6417
124.8792,6.1188,1,1651,19.24545479,62.37615967,10,7.659140587,4.849628448,0.6789
144.9642,-6.0377,1,1461,35.40473175,325.0726929,10,9.957744598,0.0,0.7429
121.091,16.8256,1,757,24.52815437,41.84373856,10,32.39236068,97.74659729,0.8561
131.0362,32.8554,1,801,25.32827759,243.6007538,10,11.32713222,0.0,0.4264
-9.5825,51.8881,1,28,3.996266842,157.9492188,50,0.0,0.0,0.7728
-117.764,33.899,1,205,8.576768875,165.0117035,50,0.4206888677,0.0,0.2936
104.0014,22.4539,1,112,16.37445641,56.56985092,10,17.70923042,0.0,0.7817
-107.2301,39.1905,1,2273,23.68268013,270.0,10,0.0,0.0,0.8168
-90.29507589,31.93184108,1,141,2.373020411,247.0066223,60,2.630953073,6.138890743,0.7293
-79.9908,40.4747,1,324,8.835306168,43.19779968,10,4.838998318,0.0,0.8148
-82.907,37.9065,1,254,18.15669823,110.2140045,10,4.156005859,29.09204102,0.8112
36.1492,34.4755,1,955,4.760994911,13.6370554,50,5.550837516,38.85586166,0.5331
119.3657,-3.1713,1,1001,11.9181881,175.594574,10,5.592870713,6.647031307,0.7218
120.7325,16.5713,1,1904,45.55800247,263.6196289,30,59.13511277,105.7166977,0.8407
-120.9298,46.815,1,594,4.059020996,90.0,30,0.0,0.0,0.57
-156.1383,20.8327,1,232,25.67872238,12.4822216,10,9.077790259,16.54414749,0.8514
-90.1993,38.898,1,152,21.04395103,202.2364655,10,11.75391197,68.75119781,0.3442
-6.4318,53.0055,1,487,6.335786819,208.984314,30,0.0,0.0,0.7604
84.9005,27.805,1,438,18.17901993,350.3753662,10,12.68326473,0.0,0.571
-51.5288,-25.0209,1,963,2.246253729,114.3741913,10,0.0,0.0,0.8251
104.4842,-5.4721,1,17,1.314445615,225.1308594,10,10.11744022,48.60338974,0.6479
93.0083,25.1796,1,693,6.544223309,8.970521927,10,35.51692963,177.5846405,0.7698
-82.5166,35.6255,1,954,25.07369995,233.9723969,10,9.352469443,32.73364258,0.9541
-83.9442,35.5001,1,491,18.17301178,213.0355682,10,9.303527832,0.0,0.5669
103.8855,27.7482,1,984,11.30170441,235.4590302,30,0.4727568924,0.0,0.7342
-105.1983,39.9708,1,1697,2.213763475,326.8785706,60,2.200248003,0.0,0.2882
94.1162,25.4379,1,1503,16.05576897,205.8487091,10,19.30403328,0.0,0.8351
-116.5671,34.0588,1,802,2.996515036,201.9174194,60,0.0,0.0,0.1602
145.6331,-16.8164,1,340,13.94485855,24.11888695,10,53.75264359,107.3572998,0.5455
96.2964,25.6183,1,353,16.36138153,172.9751434,30,1.301294923,0.0,0.1329
77.7652,33.616,1,4299,15.45283127,100.1179504,60,3.869471074,6.213866711,0.0747
-87.9369,14.2801,1,1121,10.09657574,180.0,30,9.633787154,19.77196121,0.444
-81.6384,35.9974,1,390,14.04303169,193.8854675,10,7.921460628,55.45022583,0.6795
-122.6481,38.5444,1,357,9.017156601,245.9187622,10,0.0,0.0,0.7142
78.197,30.012,1,346,1.416574597,130.8899841,10,15.73230171,30.47227669,0.7554
-80.0073,40.4324,1,333,19.98171616,44.5763588,10,7.03133917,0.0,0.119
-122.6169,42.6798,1,644,40.16169739,315.2121887,10,10.85062504,30.3817482,0.6372
110.1741,26.4845,1,1438,14.22129917,320.0391235,10,14.44896603,0.0,0.0877
-94.0658,44.1527,1,259,1.854334116,180.0,30,16.31620598,0.0,0.5578
77.2106,32.304,1,3100,17.85531998,197.2938385,10,0.0,0.0,0.8244
94.0132,25.7055,1,1456,14.5849638,124.0498962,10,12.50825405,16.24307823,0.8933
-84.1349,9.886,1,1658,7.044473648,336.4894714,10,36.75226594,101.1817627,0.8302
-118.2263,34.2243,1,522,5.137791634,154.1838074,50,19.64032173,37.11906815,0.5238
-121.6338,36.9081,1,38,11.4411869,143.1163483,10,0.0,0.0,0.3349
-123.735,42.9862,1,343,32.82930374,136.6871643,50,36.28495025,42.45143509,0.3145
79.4356,30.7991,1,4148,28.99648476,242.1392822,100,24.58684922,132.125946,0.3592
-123.9163,43.6567,1,21,36.13885117,49.99501801,10,5.70961523,26.64487076,0.2276
75.6394,35.2817,1,2286,2.174241304,328.5123901,60,1.983517408,2.067922354,0.1205
93.804,27.3034,1,700,42.91204071,88.00424194,10,16.29191399,0.0,0.0372
149.7484,-35.3515,1,641,2.454670906,247.8139038,60,13.49877453,0.0,0.7009
9.4192,46.0539,1,950,32.72549057,208.156311,10,18.67808533,69.40864563,0.3926
95.4149,28.3092,1,1845,44.48543167,233.6068726,10,1.033694506,0.0,0.9289
73.3852,18.7591,1,577,7.748416424,298.416687,30,4.096301078,0.0,0.0744
174.7929,-41.2619,1,6,3.696409464,90.0,60,0.0,0.0,0.4427
106.7987,-6.5909,1,230,2.075791121,333.2826538,50,18.42880821,25.48384094,0.4101
76.01854791,11.51185539,1,720,32.86683655,145.7704926,50,22.82767487,94.20919037,0.5497
-108.0314,37.9958,1,2269,5.186431885,26.91136742,50,5.318034173,0.0,0.6191
-122.3992,44.1228,1,294,4.627367496,180.0,10,0.0,0.0,0.68
-4.8568,56.2266,1,259,8.725827217,288.4458923,50,0.0,0.0,0.035
-57.5843,50.2413,1,12,9.064007759,307.5050049,10,0.0,0.0,0.0197
45.2472,42.5676,1,2681,33.87175369,251.729538,30,5.777998447,17.07262039,0.3503
94.6279,25.9466,1,1395,24.39667702,211.0641785,10,7.036800384,0.0,0.8718
-4.1637,51.113,1,39,15.83539581,90.0,10,0.0,0.0,0.6371
-123.9032,44.4132,1,42,31.53071213,224.5714569,10,47.81202317,154.7610016,0.687
-122.2448,45.5394,1,212,22.96767426,281.0099487,10,16.61701393,30.41254234,0.6012
-60.644,11.3,1,98,7.743182182,283.7745972,10,0.0,0.0,0.9039
88.6463,27.6047,1,1616,20.44377327,177.1911316,50,11.30540752,0.0,0.9291
-116.3517,48.3815,1,730,12.84037781,173.8616486,10,8.872136117,0.0,0.1924
89.3903,26.8597,1,305,22.1456852,306.6282043,10,15.05860519,0.0,0.4304
-93.1627,44.885,1,261,13.15596485,51.44199371,10,3.753192425,0.0,0.7351
75.2027,33.4372,1,1800,28.96243668,173.9642181,30,7.487246513,27.4064312,0.279
-43.4272,-22.8961,1,164,29.26591492,349.1556091,30,55.63633728,0.0,0.8325
83.5043,28.3952,1,1957,32.32736206,224.2563171,10,0.0,0.0,0.7366
-82.8329,35.7117,1,1164,4.348584652,148.3756409,10,0.0,0.0,0.8547
83.3395,27.8808,1,1074,29.68872643,137.5802002,10,8.532117845,19.9082756,0.8198
88.526,26.8096,1,144,22.8044529,64.94367981,10,15.63007545,72.94035339,0.8419
-92.6698,15.3258,1,72,3.378614187,214.6541138,30,16.58015251,21.79163742,0.663
72.8562,19.0176,1,12,0.9274099469,180.0,50,3.619204759,0.0,0.3352
-67.1782,18.3711,1,52,5.631900311,350.0394592,50,11.69918251,9.752559662,0.6782
87.9436,27.6291,1,4378,36.28447342,352.8517456,100,0.0,0.0,0.4723
121.1831,18.0167,1,111,18.76662064,301.6052856,10,14.59261322,70.01904297,0.7907
-121.0704,46.9484,1,752,25.48888016,264.1533813,10,0.0,0.0,0.5894
-96.8975,32.834,1,137,1.441460609,49.96147537,50,7.90310526,15.80621052,0.2886
124.7338,6.3665,1,196,0.9274099469,180.0,10,9.91946125,9.628765106,0.5921
72.9104,19.0298,1,176,31.33431053,291.8536072,10,63.95339203,99.11681366,0.4417
-73.1205,7.1133,1,949,3.846278667,256.0675659,50,4.195015908,0.0,0.2437
-123.8481,42.9633,1,149,15.57451916,9.133072853,10,29.80972099,111.9746704,0.7858
123.7294,10.232,1,31,3.960613251,45.45923615,50,7.440208435,7.790503025,0.6887
-70.1217,-14.1232,1,4780,20.74240494,26.15253639,30,2.263843298,7.923451424,0.3159
-13.2408,8.4829,1,31,2.077629805,333.1820068,50,5.202177048,20.83735847,0.1499
74.1213,34.151,1,1444,11.20817089,191.3867493,30,12.47488975,0.0,0.3132
84.4107,27.9654,1,416,11.43416977,265.4093628,50,19.02041626,28.10272026,0.5518
-122.6888,45.4992,1,176,9.555511475,164.0743866,50,9.846018792,25.8458004,0.2953
76.34158851,34.38663064,1,3268,22.89124298,232.1634674,60,0.7997565269,1.866098523,0.05
124.5196,8.4359,1,208,10.00548458,56.59701157,30,14.88514996,31.10850716,0.8028
-8.6986,10.6173,1,377,0.9274099469,0.0,50,0.0,0.0,0.206
-93.7933,44.6474,1,291,2.605551243,90.0,10,16.4896164,20.08901596,0.6222
-4.7287,6.6794,1,85,2.075866461,333.2785339,30,6.954771041,18.23529053,0.599
74.0253,15.0296,1,23,7.959021568,225.9969635,10,67.76446534,125.2927322,0.2737
122.848,0.6185,1,37,3.340386391,146.3083954,10,9.858747482,0.0,0.5624
116.6443,5.9551,1,692,14.27752304,243.5587616,10,13.27101803,14.23097897,0.869
6.7499,59.6779,1,414,44.89033127,105.069931,100,0.0,0.0,0.0885
112.3174,28.5299,1,53,0.0,0.0,40,0.0,0.0,0.3067
-113.9484,45.6934,1,2143,3.977105618,90.0,50,1.686975956,1.574510932,0.0524
-124.031,44.6511,1,97,20.49892807,17.71726418,10,14.09794807,59.21138382,0.6411
6.3231,58.5909,1,210,32.78612518,141.1771393,10,0.0,0.0,0.0275
-98.1654,20.4475,1,1387,53.80297852,80.45343781,10,9.786302566,34.00600433,0.6233
80.5284,7.5694,1,176,5.891541004,288.2850342,10,24.03702737,99.44121552,0.8442
93.1658,25.2269,1,396,2.962713718,339.7723694,40,18.77366257,0.0,0.5899
-122.4801,37.9029,1,47,3.64136219,104.7360687,10,0.0,0.0,0.6598
76.9834,30.709,1,741,24.37191963,274.098114,10,11.08687878,29.91790581,0.8806
133.9654,35.5225,1,14,31.2722702,21.11425781,50,8.408215522,5.049388885,0.5044
-117.001,33.4685,1,488,0.9274099469,0.0,20,28.6725235,0.0,0.3669
121.4166,17.4122,1,227,4.299870014,64.49473572,10,4.402244568,7.856601715,0.6542
-122.4333,45.6,1,211,11.06877136,353.2077942,10,12.70215511,20.57833481,0.5358
-117.9249,34.3,1,1467,26.29614449,277.52948,20,8.408007622,58.8560524,0.5439
-4.8572,56.228,1,255,10.27861977,254.4669189,30,0.0,0.0,0.1157
121.4292,17.5004,1,169,21.39669991,7.46699667,30,22.6775322,96.02955627,0.4792
83.3378,28.6019,1,2908,35.36766434,233.6335907,10,12.16043281,19.72409821,0.811
125.0981,10.3094,1,293,28.37988091,70.75539398,10,35.3769455,15.08336163,0.5965
-122.3497,37.5456,1,109,23.44223785,81.41197205,10,0.0,0.0,0.6274
75.7525,33.3118,1,1518,29.68646812,279.8096008,10,4.424485682,5.740050793,0.5919
-61.5671,10.6859,1,56,4.656802177,142.6478119,10,2.641843795,0.0,0.5185
102.0987,2.7325,1,154,3.822558641,284.0209045,10,9.199530602,10.06096077,0.5009
-120.7948,48.5817,1,1166,15.89598751,239.2305756,10,0.7490956188,0.0,0.8452
123.8296,8.1484,1,8,1.318143129,134.7093201,50,21.77578545,43.55157089,0.6046
72.8663,19.0222,1,11,9.040427208,59.42242813,50,21.94415665,0.0,0.3358
123.881,10.3479,1,229,7.125385761,112.8603363,10,7.87918806,0.0,0.6158
-123.1671,49.9392,1,291,7.357543468,231.1833038,50,1.313241959,9.19269371,0.6567
107.9097,-7.2484,1,822,5.887702465,108.2974777,50,16.56720734,13.55362415,0.7012
-124.05,43.7436,1,20,16.84606171,148.8014984,10,12.96771717,0.0,0.8419
-117.1782,44.2594,1,628,10.09657574,0.0,80,1.101597786,0.0,0.2466
80.6909,7.2532,1,504,11.48658657,208.8043823,10,11.80456162,39.38520813,0.7684
-80.8243,39.8541,1,277,20.01538658,100.2389374,10,7.392814159,16.92573166,0.3802
124.7836,40.7297,1,283,2.221265316,213.41716,50,20.4255352,0.0,0.2016
9.6094,61.579,1,0,0.0,0.0,10,0.0,0.0,0.6643
-4.8841,56.2456,1,154,18.77511597,180.0,10,0.0,0.0,0.6279
121.3254,17.6424,1,506,29.72153854,233.4543152,10,53.85986328,95.56273651,0.633
95.0281,26.7225,1,699,8.295367241,228.2289276,10,10.2867403,14.40143585,0.2765
-111.7429,39.9121,1,2002,31.04942322,233.7332764,10,0.0,0.0,0.3343
-123.829,44.6575,1,29,10.79694557,159.0227051,10,0.0,0.0,0.8128
-118.2,36.8,1,1207,2.493803501,68.18052673,60,0.0,0.0,0.2454
94.1146,24.3481,1,1006,11.9445591,292.4953003,10,14.06590652,49.23067093,0.8729
-72.0826,-13.3342,1,3212,36.25806808,77.24936676,30,6.874637126,0.0,0.4322
85.11,28.18,1,1924,30.43258476,34.24243164,30,12.29025173,35.64329529,0.787
-170.651,-14.2642,1,35,9.688658714,61.70074463,10,20.07720566,87.83777618,0.8652
73.9342,35.4453,1,1626,29.15474129,247.8372192,60,1.146913409,8.028393745,0.1805
-122.1239,37.844,1,186,6.568885326,190.2541656,50,19.06043816,14.33157063,0.5862
107.5626,-6.9336,1,695,2.076088428,333.2663574,50,10.14653778,0.0,0.3649
-123.4719,44.475,1,190,15.34645939,160.6916962,10,15.40248394,70.50223541,0.7546
-122.2434,47.9664,1,0,0.0,0.0,80,4.796097278,23.02756882,0.054
-84.9289,32.4981,1,121,6.556146622,189.6135406,30,1.752019524,12.26413631,0.5355
-72.5738,18.4674,1,146,22.11976433,342.9072266,30,3.855798482,0.0,0.6403
80.1563,6.5261,1,26,7.447476864,209.9055939,10,20.700243,60.48830032,0.7287
119.1614,39.7295,1,56,2.211448431,146.9707031,40,0.0,0.0,0.3384
-121.881,44.4309,1,1309,18.30529976,168.1371002,10,11.20061779,60.87155533,0.4699
80.2154,29.5866,1,1602,19.70100784,5.968028069,50,6.347713946,17.77359962,0.3916
-83.9822,10.0757,1,1359,35.4354744,276.5311279,10,0.0,0.0,0.7281
124.9167,6.05,1,1275,32.43619156,76.74705505,10,6.021984576,13.18334866,0.4616
-121.549,47.8031,1,189,27.58330345,255.6472626,10,2.733737945,0.0,0.1492
121.15,14.675,1,214,0.9586780071,90.0,10,24.95367814,41.5276413,0.2976
-120.5597,38.376,1,724,4.500664711,231.9052429,50,4.703442574,21.94939804,0.6546
-119.7418,45.4753,1,394,5.588721752,250.678894,50,0.0,0.0,0.4153
-117.0747,34.2174,1,1892,4.760186195,166.4032898,10,33.23191452,94.42583466,0.3441
32.581,0.3172,1,1225,6.464860916,180.0,30,8.529629707,13.24173927,0.4738
7.863,50.0006,1,88,29.52597618,242.7866821,10,0.0,0.0,0.8297
-159.5036,21.9304,1,226,16.46869469,289.1809692,30,11.6982584,13.95869732,0.657
137.3707,-3.5517,1,1502,41.73029709,330.5951538,10,13.21648979,21.71679497,0.7229
77.0206,30.9209,1,1288,14.23596096,255.2133789,10,6.315429686,44.20800781,0.4654
-105.8961,39.632,1,3129,11.95123005,156.5964661,10,2.711488723,0.0,0.463
41.782,41.9482,1,17,3.848591566,76.07613373,10,2.925049306,20.47534561,0.8601
120.9876,23.8396,1,1730,28.98669624,35.1003418,10,3.122509718,0.0,0.0751
81.4392,30.1818,1,3536,36.35063171,142.3600159,60,11.29366493,7.456365585,-0.0144
106.8416895,-6.250422873,1,29,2.082941771,63.57134247,50,10.91007805,8.83149147,0.2095
-83.7342,42.2939,1,245,5.716561794,119.0205154,50,3.261517049,0.0,0.6581
91.6469,26.1468,1,59,7.424816608,284.3849487,10,0.0,0.0,0.3635
-105.1865,39.2228,1,2020,4.533917904,307.7647095,60,2.411676646,16.88173676,0.3745
-86.9101,13.5807,1,339,21.11128807,262.7741394,30,9.117887496,10.99633408,0.7485
121.4479,24.959,1,66,2.759625673,312.1958008,10,35.43947602,165.3842163,0.7098
-84.0971,38.7981,1,229,6.540215015,115.0615234,10,11.92837334,15.32172489,0.7011
-127.0961,50.5854,1,74,6.464860916,0.0,10,0.0,0.0,0.5384
101.5574,37.0895,1,2727,29.6663456,140.1130981,30,5.729333878,0.0,0.48
-118.9754,44.076,1,1409,17.85026932,281.5995178,30,1.269999266,0.0,0.0512
-43.527,-23.0085,1,130,24.64017487,8.822142601,10,74.0789795,0.0,0.8106
-88.9436,35.1802,1,140,2.268332481,270.0,10,9.05197811,4.72141695,0.8516
92.2845,25.3612,1,1227,3.076277494,90.0,30,32.40470124,22.85343552,0.4267
-94.5226,38.9913,1,246,3.019937038,127.8557968,10,12.41763115,22.46068954,0.8209
0.2355,51.4017,1,44,0.0,0.0,10,0.0,0.0,0.6019
-82.4804,37.9135,1,215,29.30734444,33.24953461,10,5.033025742,25.94519997,0.8488
-87.0355,35.6216,1,196,10.51938248,74.83911133,30,4.926690578,5.051551342,0.5394
-67.5078,-45.858,1,147,24.38277054,180.0,60,0.0,0.0,0.1561
-122.4362,44.4002,1,294,15.58367729,350.6493835,10,21.30889702,89.49736786,0.5208
-85.1616,38.6697,1,235,10.30857944,207.1270142,10,8.146500588,0.0,0.8244
92.562,24.6108,1,33,4.92684412,304.2888184,40,0.0,0.0,0.4293
90.3852,25.7354,1,341,5.216515541,280.2129517,10,19.30413818,0.0,0.6676
-108.0164,37.9926,1,2290,8.988898277,157.0734406,10,1.681745768,11.77222061,0.5291
-91.2764,14.7801,1,2408,17.61401558,127.7229919,10,9.331723212,34.35092545,0.2152
121.3014,16.9959,1,777,18.88101006,81.83666992,10,16.41798782,50.94620895,0.7802
-83.3614,37.5513,1,316,31.52511787,86.97451782,10,0.0,0.0,0.4511
-108.0372,38.0021,1,2259,10.63079739,260.067688,50,1.865872502,13.06110764,0.5501
82.4728,28.7773,1,2607,42.65079117,67.25682068,10,7.49384737,0.0,0.585
114.7247,4.6967,1,35,9.782027245,228.9095612,10,12.27310085,30.80861282,0.8115
-121.3028,45.6912,1,42,60.58221817,51.63263702,50,0.0,0.0,-0.182
-115.8215,36.1054,1,1031,1.475508809,231.0640259,50,0.0,0.0,0.1044
35.6043,33.8493,1,471,17.38413048,169.2354431,10,0.0,0.0,0.5635
90.5763,25.8143,1,63,5.555651188,146.3160706,40,43.70262146,0.0,0.7622
94.11112157,25.63961883,1,1502,15.10014915,86.56053925,10,11.02251339,10.69631767,0.503
-83.1497,36.8755,1,583,37.22941971,68.76673126,10,6.799590588,0.0,0.8791
-122.9626,45.3573,1,299,2.795822859,70.64147186,50,15.21033955,32.76073074,0.6833
-81.3494,38.4875,1,218,23.70255661,354.5939941,10,11.5990839,28.1376152,0.5736
-79.8363,43.2386,1,181,18.21857452,42.46205139,10,5.292573929,0.0,0.3878
112.3254,2.5248,1,24,1.854334116,0.0,50,18.56584358,0.0,0.5592
20.1007,43.6736,1,475,32.01102066,163.3566895,10,1.572413564,0.0,0.4264
75.2449,33.2355,1,724,35.35988617,204.1484528,50,6.203125476,0.0,0.4525
-4.69,57.616,1,84,22.73639679,69.65559387,30,0.0,0.0,0.5112
-122.0604,37.022,1,92,20.80277443,35.94709396,10,7.087832928,21.65979004,0.8301
-121.5568,46.7496,1,673,30.78896332,240.7245789,10,2.64010501,0.0,0.809
83.6606,27.8686,1,1125,14.3787508,270.0,10,11.37889576,29.51454163,0.226
92.5121,24.5308,1,61,10.29201889,11.30209541,10,40.72117615,46.42572021,0.7778
-116.0303,43.6626,1,1209,19.50437546,214.6508942,30,1.959545731,5.143807411,0.192
-0.0271,51.2675,1,139,4.807141304,112.6421661,10,0.0,0.0,0.4009
-98.5,17.225,1,2528,15.54154205,29.17798424,10,15.58924198,29.11493492,0.5851
75.8103,33.1754,1,1061,43.56493378,274.8816833,50,7.539130212,0.0,0.3072
-108.0086,37.9935,1,2298,6.02001667,157.0731354,10,3.034059763,21.23841858,0.5345
-91.2006,43.5735,1,286,14.47503853,231.1663513,10,20.17760467,21.18648529,0.6974
88.2891,27.2676,1,592,55.93696976,37.99916458,10,1.794177771,0.0,0.7241
110.0076,-7.7085,1,67,2.088151932,243.6424408,50,16.21063423,35.23897552,0.4482
22.8485,43.8439,1,49,11.97640896,72.22692108,10,2.311535835,6.52020216,0.3417
75.1945,32.9918,1,857,25.89196396,200.9680023,30,11.18327332,15.84593296,0.7049
-90.9167,14.8667,1,1858,25.53216553,18.39510727,10,8.356624603,0.0,0.571
-123.9665,44.9438,1,109,16.76532364,99.27667236,10,18.51361275,0.0,0.8272
-111.798,40.7118,1,1512,11.56014919,198.2533112,20,5.305889606,12.38040924,0.2383
174.7821,-36.8631,1,65,8.301196098,123.6924362,10,5.957398891,0.0,0.5522
88.2798,26.8342,1,431,31.80690002,95.99287415,10,13.57991028,39.9508934,0.8304
84.432,27.795,1,299,54.23795319,261.2824707,10,18.87427902,0.0,0.3398
-122.6893,43.8687,1,306,10.96604824,54.21100235,50,0.6231273413,0.0,0.6878
-113.9591,48.5431,1,990,24.95720673,316.922821,10,10.55037975,7.647369862,0.679
-72.2947,18.5044,1,536,7.989155769,103.3371506,50,7.092742442,0.0,0.377
-123.8257,44.0617,1,54,21.52133369,170.132019,10,18.59387588,16.26964188,0.0735
79.3541,30.5319,1,2663,44.80749893,67.98625946,10,0.0,0.0,0.7826
121.4036,13.0536,1,21,2.853919029,270.0,30,13.62510204,15.89595127,0.2997
84.8981,27.9639,1,1096,25.95034409,195.2849884,10,18.07699966,25.56196404,0.3742
-118.1103,49.8785,1,542,19.60345459,219.4046783,10,0.4340859353,0.0,0.2923
103.4883,31.236,1,1485,29.77017975,120.6233749,10,0.0,0.0,0.7213
67.0645,24.9434,1,34,1.38051784,227.8006134,60,0.0,0.0,0.102
-77.0984,18.2443,1,504,25.4351368,203.2179413,10,11.16637707,0.0,0.553
135.1777,34.7649,1,248,7.12981081,140.9398651,50,16.3925724,18.12869453,0.3922
-99.1474,20.7641,1,1723,22.4818325,246.9734192,20,2.471979619,17.3038578,0.7918
124.2731644,9.667669077,1,309,7.88842535,339.1730652,10,11.90403462,0.0,0.6454
124.9682,11.2535,1,48,20.43963814,357.4617004,30,33.72794342,0.0,0.5926
125.2586,7.4903,1,1247,25.33688164,90.0,10,17.06671143,0.0,0.5515
120.7678,16.7515,1,2046,18.78271866,48.21199036,60,24.13921356,70.08335876,0.7479
-73.8896,40.9387,1,44,14.5682745,184.7296753,10,6.746850014,0.0,0.1645
-83.9526,36.6195,1,486,16.72406769,233.6569519,10,6.805245398,0.0,0.8727
87.0898,27.4385,1,1147,17.93964005,180.0,30,9.7694664,15.50937939,0.8089
-92.0833,36.9118,1,336,4.446677208,51.35558701,10,33.34133911,0.0,0.75
68.1831,31.7655,1,2115,4.355181217,270.0,60,2.79987359,0.0,0.0819
107.9327,26.6582,1,780,6.469650269,286.5888062,10,3.995197296,0.0,0.5122
